Sub_W,Sub_L,Sub_H,Patch_W,Patch_L,Feed_W,Slot1_W,Slot1_L,Slot2_W,Slot2_L,Freq_GHz,Gain,Directivity,S11(dB),Rad_eff,Total_eff,VSWR
6.5,6,0.23,5.4,3.5,0.58,0.35,0.85,0.3,0.55,50,0.031556837,0.42714951,-9.67672,0.91293684,0.78698477,1.9771616
6.5,6,0.23,5.4,3.5,0.62,0.35,0.85,0.3,0.55,1,-46.304345,-22.340268,-1.9792486,0.00019451716,7.25E-05,8.8149014
6.5,6,0.23,5.4,3.5,0.62,0.35,0.85,0.3,0.55,2,-36.183098,134.14122,-1.0471657,9.2804305E-18,2.00E-18,16.609422
6.5,6,0.23,5.4,3.5,0.62,0.35,0.85,0.3,0.55,4,-20.368143,140.96021,-0.14688509,7.3648566E-17,2.00E-18,118.2707
6.5,6,0.23,5.4,3.5,0.62,0.35,0.85,0.3,0.55,6,47.224286,-1.5449587,0.071479557,75322.459,0.00075322459,1
6.5,6,0.23,5.4,3.5,0.62,0.35,0.85,0.3,0.55,10,-4.6711755,-0.86640613,-0.01518449,0.41641183,0.001783536,1144.0457
6.5,6,0.23,5.4,3.5,0.62,0.35,0.85,0.3,0.55,12,-9.7976227,0.5904976,-0.096739095,0.091450897,0.0021867868,179.57517
6.5,6,0.23,5.4,3.5,0.62,0.35,0.85,0.3,0.55,26,7.2594519,7.5588021,-0.90832917,0.93339394,0.16806376,19.142413
6.5,6,0.23,5.4,3.5,0.62,0.35,0.85,0.3,0.55,28,6.7761886,7.8832205,-21.714788,0.77499128,0.77261043,1.1788495
6.5,6,0.23,5.4,3.5,0.62,0.35,0.85,0.3,0.55,30,6.679829,7.7342738,-1.3439994,0.78443239,0.20467175,12.951214
6.5,6,0.23,5.4,3.5,0.62,0.35,0.85,0.3,0.55,36,5.7367496,6.4445707,-4.6292586,0.84960663,0.55191417,3.8410144
6.5,6,0.23,5.4,3.5,0.62,0.35,0.85,0.3,0.55,37,6.0995232,6.7734416,-8.8241795,0.85626494,0.75827502,2.135134
6.5,6,0.23,5.4,3.5,0.62,0.35,0.85,0.3,0.55,38,6.6085637,6.9480303,-4.6756112,0.92481177,0.60787177,3.8046892
6.5,6,0.23,5.4,3.5,0.62,0.35,0.85,0.3,0.55,40,6.0288713,6.6811967,-1.7985567,0.86053286,0.27908948,9.6932193
6.5,6,0.23,5.4,3.5,0.62,0.35,0.85,0.3,0.55,42,4.1133171,5.295721,-1.231328,0.76165731,0.18469309,14.131782
6.5,6,0.23,5.4,3.5,0.62,0.35,0.85,0.3,0.55,46,0.19896122,0.75120126,-1.6270763,0.88059456,0.28329091,10.707888
6.5,6,0.23,5.4,3.5,0.62,0.35,0.85,0.3,0.55,50,-0.47558684,0.1595249,-10.225425,0.86395043,0.76692196,1.8907009
6.5,6,0.23,5.4,3.5,0.66,0.35,0.85,0.3,0.55,1,-46.70413,126.17203,-2.1129026,0.00018414063,7.14E-05,8.2622643
6.5,6,0.23,5.4,3.5,0.66,0.35,0.85,0.3,0.55,2,-35.923365,134.65943,-1.0997478,8.7442052E-18,2.00E-18,15.817244
6.5,6,0.23,5.4,3.5,0.66,0.35,0.85,0.3,0.55,4,-20.79223,141.11546,-0.16012266,6.4451225E-17,2.00E-18,108.49363
6.5,6,0.23,5.4,3.5,0.66,0.35,0.85,0.3,0.55,6,47.302462,2.2265609,0.07535977,32180.303,0.00032180303,1
6.5,6,0.23,5.4,3.5,0.66,0.35,0.85,0.3,0.55,10,-4.4602225,-0.87027235,-0.01337014,0.43752713,0.0017192104,1299.2907
6.5,6,0.23,5.4,3.5,0.66,0.35,0.85,0.3,0.55,12,-10.264716,0.34626142,-0.10310976,0.086876484,0.0021814347,168.48091
6.5,6,0.23,5.4,3.5,0.66,0.35,0.85,0.3,0.55,26,7.1201737,7.5427904,-0.88783808,0.90727372,0.1631585,19.583418
6.5,6,0.23,5.4,3.5,0.66,0.35,0.85,0.3,0.55,28,6.7544889,7.8790815,-25.987226,0.77186392,0.76982511,1.1056898
6.5,6,0.23,5.4,3.5,0.66,0.35,0.85,0.3,0.55,30,6.7332076,7.7264017,-1.3399237,0.79557401,0.20989582,12.990453
6.5,6,0.23,5.4,3.5,0.66,0.35,0.85,0.3,0.55,36,5.7302124,6.4275214,-4.390578,0.85166559,0.53316533,4.0404947
6.5,6,0.23,5.4,3.5,0.66,0.35,0.85,0.3,0.55,37,6.0907892,6.758328,-8.7294229,0.85752367,0.74791368,2.1547745
6.5,6,0.23,5.4,3.5,0.66,0.35,0.85,0.3,0.55,38,6.5745295,6.9394307,-4.8748024,0.91941139,0.62711768,3.6566375
6.5,6,0.23,5.4,3.5,0.66,0.35,0.85,0.3,0.55,40,5.9949408,6.6765065,-1.8655196,0.85475851,0.29391513,9.3478026
6.5,6,0.23,5.4,3.5,0.66,0.35,0.85,0.3,0.55,42,4.1608349,5.2878703,-1.259939,0.77142988,0.1931223,13.811964
6.5,6,0.23,5.4,3.5,0.66,0.35,0.85,0.3,0.55,46,-0.091527604,0.42674172,-1.6919157,0.88750962,0.28696377,10.299966
6.5,6,0.23,5.4,3.5,0.66,0.35,0.85,0.3,0.55,50,-0.85543933,-0.14964942,-9.5427916,0.85000408,0.74977917,1.9999367
6.5,6,0.23,5.4,3.5,0.74,0.35,0.85,0.3,0.55,1,-46.141633,126.87864,-2.2710414,0.00017157926,6.88E-05,7.6927852
6.5,6,0.23,5.4,3.5,0.74,0.35,0.85,0.3,0.55,2,-35.037863,135.6139,-1.0876836,8.606436E-18,2.00E-18,15.992217
6.5,6,0.23,5.4,3.5,0.74,0.35,0.85,0.3,0.55,4,-21.024288,141.42037,-0.1642459,5.6955248E-17,2.00E-18,105.76989
6.5,6,0.23,5.4,3.5,0.74,0.35,0.85,0.3,0.55,6,47.568757,5.8722208,0.062285948,14779.291,0.00014779291,1
6.5,6,0.23,5.4,3.5,0.74,0.35,0.85,0.3,0.55,10,-6.8224968,-1.1151611,-0.024375507,0.26869923,0.0017329855,712.67456
6.5,6,0.23,5.4,3.5,0.74,0.35,0.85,0.3,0.55,12,-11.161263,-0.19055411,-0.11788355,0.079970379,0.0022171823,147.36598
6.5,6,0.23,5.4,3.5,0.74,0.35,0.85,0.3,0.55,26,6.7847318,7.506422,-0.85345667,0.84689776,0.15324462,20.370985
6.5,6,0.23,5.4,3.5,0.74,0.35,0.85,0.3,0.55,28,6.7027288,7.8692065,-22.1467,0.76445555,0.75908012,1.1694386
6.5,6,0.23,5.4,3.5,0.74,0.35,0.85,0.3,0.55,30,6.8510023,7.7030448,-1.3190719,0.82185603,0.22104017,13.194998
6.5,6,0.23,5.4,3.5,0.74,0.35,0.85,0.3,0.55,36,5.7292009,6.4394839,-4.3121216,0.84912516,0.51794176,4.1109965
6.5,6,0.23,5.4,3.5,0.74,0.35,0.85,0.3,0.55,37,6.1050262,6.7546533,-8.5599598,0.86106769,0.72769761,2.1910746
6.5,6,0.23,5.4,3.5,0.74,0.35,0.85,0.3,0.55,38,6.5408938,6.9296454,-4.8780054,0.91437605,0.63801685,3.6543582
6.5,6,0.23,5.4,3.5,0.74,0.35,0.85,0.3,0.55,40,5.9565039,6.6564489,-1.907895,0.85114881,0.31434232,9.1417872
6.5,6,0.23,5.4,3.5,0.74,0.35,0.85,0.3,0.55,42,4.1813022,5.2645862,-1.3113798,0.77924065,0.20608339,13.272099
6.5,6,0.23,5.4,3.5,0.74,0.35,0.85,0.3,0.55,46,-0.89510031,-0.34947685,-1.8693929,0.88193719,0.29274941,9.3285816
6.5,6,0.23,5.4,3.5,0.78,0.35,0.85,0.3,0.55,50,-1.6596151,-0.81926775,-8.2681758,0.8240722,0.71444469,2.2573475
6.5,6,0.23,5.4,3.5,0.78,0.35,0.85,0.3,0.55,1,-45.56159,127.59868,-2.4064619,0.00016299619,6.75E-05,7.2649216
6.5,6,0.23,5.4,3.5,0.78,0.35,0.85,0.3,0.55,2,-34.618337,136.13838,-1.105484,8.4009408E-18,2.00E-18,15.735393
6.5,6,0.23,5.4,3.5,0.78,0.35,0.85,0.3,0.55,4,-21.168241,141.64318,-0.17188618,5.234292E-17,2.00E-18,101.06891
6.5,6,0.23,5.4,3.5,0.78,0.35,0.85,0.3,0.55,6,47.797615,1.6317752,0.062592177,41360.332,0.00041360332,1
6.5,6,0.23,5.4,3.5,0.78,0.35,0.85,0.3,0.55,10,-6.9648751,-1.2814015,-0.025835449,0.27017965,0.0018516597,672.3948
6.5,6,0.23,5.4,3.5,0.78,0.35,0.85,0.3,0.55,12,-11.393047,-0.3599187,-0.12529596,0.078829209,0.0022958002,138.64864
6.5,6,0.23,5.4,3.5,0.78,0.35,0.85,0.3,0.55,26,6.6245453,7.4911704,-0.83788955,0.81910107,0.14902151,20.748852
6.5,6,0.23,5.4,3.5,0.78,0.35,0.85,0.3,0.55,28,6.6935084,7.8655943,-18.798321,0.763469,0.75470982,1.2594723
6.5,6,0.23,5.4,3.5,0.78,0.35,0.85,0.3,0.55,30,6.914924,7.6941963,-1.31204,0.83574303,0.22782063,13.26545
6.5,6,0.23,5.4,3.5,0.78,0.35,0.85,0.3,0.55,36,5.7231481,6.4338204,-4.103783,0.84904902,0.49874719,4.3115662
6.5,6,0.23,5.4,3.5,0.78,0.35,0.85,0.3,0.55,37,6.1127796,6.755591,-8.4454219,0.86242009,0.71522672,2.2165016
6.5,6,0.23,5.4,3.5,0.78,0.35,0.85,0.3,0.55,38,6.5264372,6.9367301,-5.1081153,0.90985191,0.65466604,3.4982749
6.5,6,0.23,5.4,3.5,0.78,0.35,0.85,0.3,0.55,40,5.9780957,6.6857399,-1.98046,0.84964122,0.331188,8.8095571
6.5,6,0.23,5.4,3.5,0.78,0.35,0.85,0.3,0.55,42,4.3028103,5.3342386,-1.3463929,0.78860072,0.21518342,12.928284
6.5,6,0.23,5.4,3.5,0.78,0.35,0.85,0.3,0.55,46,-1.0360023,-0.46260881,-1.9658698,0.87631582,0.29520378,8.8743769
6.5,6,0.23,5.4,3.5,0.78,0.35,0.85,0.3,0.55,50,-2.2556001,-1.3412262,-7.709002,0.81014473,0.69541176,2.3994564
6.5,6,0.23,5.4,3.5,0.82,0.35,0.85,0.3,0.55,1,-44.492888,128.72509,-2.4903626,0.00015844268,6.65E-05,7.0233227
6.5,6,0.23,5.4,3.5,0.82,0.35,0.85,0.3,0.55,2,-33.612988,137.02918,-1.0613714,8.6254761E-18,2.00E-18,16.387652
6.5,6,0.23,5.4,3.5,0.82,0.35,0.85,0.3,0.55,4,-21.22585,141.84637,-0.17542884,4.929214E-17,2.00E-18,99.027946
6.5,6,0.23,5.4,3.5,0.82,0.35,0.85,0.3,0.55,6,47.949957,1.2738165,0.057278131,46517.254,0.00046517254,1
6.5,6,0.23,5.4,3.5,0.82,0.35,0.85,0.3,0.55,10,-7.6204071,-1.4510982,-0.0297848,0.24158452,0.0018857071,583.24481
6.5,6,0.23,5.4,3.5,0.82,0.35,0.85,0.3,0.55,12,-11.999462,-0.81017023,-0.1326519,0.076045023,0.0023170918,130.96003
6.5,6,0.23,5.4,3.5,0.82,0.35,0.85,0.3,0.55,26,6.4746539,7.486386,-0.82930948,0.79218531,0.14597074,20.963187
6.5,6,0.23,5.4,3.5,0.82,0.35,0.85,0.3,0.55,28,6.6906046,7.8663868,-16.352642,0.76281948,0.74982999,1.3590013
6.5,6,0.23,5.4,3.5,0.82,0.35,0.85,0.3,0.55,30,6.9758456,7.6830726,-1.3015742,0.84972285,0.23447851,13.371708
6.5,6,0.23,5.4,3.5,0.82,0.35,0.85,0.3,0.55,36,5.7336974,6.4503664,-4.0447059,0.84787747,0.48894583,4.3722738
6.5,6,0.23,5.4,3.5,0.82,0.35,0.85,0.3,0.55,37,6.1330897,6.77224,-8.354917,0.8631474,0.70352434,2.2371252
6.5,6,0.23,5.4,3.5,0.82,0.35,0.85,0.3,0.55,38,6.5325811,6.9569328,-5.1521466,0.90691133,0.65965705,3.4700413
6.5,6,0.23,5.4,3.5,0.82,0.35,0.85,0.3,0.55,40,6.0035688,6.7149422,-2.0086816,0.84891198,0.34247581,8.6868571
6.5,6,0.23,5.4,3.5,0.82,0.35,0.85,0.3,0.55,42,4.381029,5.3838803,-1.3724665,0.7938069,0.22185415,12.683667
6.5,6,0.23,5.4,3.5,0.82,0.35,0.85,0.3,0.55,46,-1.0975753,-0.45492834,-2.0768525,0.86245273,0.29597167,8.4042862
6.5,6,0.23,5.4,3.5,0.82,0.35,0.85,0.3,0.55,50,-2.9258962,-1.935892,-7.2025725,0.79615859,0.67627585,2.5485314
6.5,6,0.23,5.4,3.5,0.86,0.35,0.85,0.3,0.55,1,-44.428873,128.96657,-2.6744949,0.00014909966,6.52E-05,6.5465875
6.5,6,0.23,5.4,3.5,0.86,0.35,0.85,0.3,0.55,2,-33.611104,137.20416,-1.1038787,8.288463E-18,2.00E-18,15.758208
6.5,6,0.23,5.4,3.5,0.86,0.35,0.85,0.3,0.55,4,-21.312226,142.06004,-0.18114078,4.6001651E-17,2.00E-18,95.90553
6.5,6,0.23,5.4,3.5,0.86,0.35,0.85,0.3,0.55,6,48.151298,-0.19496832,0.054997015,68332.394,0.00068332394,1
6.5,6,0.23,5.4,3.5,0.86,0.35,0.85,0.3,0.55,10,-7.6221392,-1.5057563,-0.031074625,0.24454664,0.0019984909,559.03696
6.5,6,0.23,5.4,3.5,0.86,0.35,0.85,0.3,0.55,12,-11.849959,-0.73847783,-0.13665609,0.077419763,0.0024103675,127.12284
6.5,6,0.23,5.4,3.5,0.86,0.35,0.85,0.3,0.55,26,6.3500065,7.4698854,-0.8049532,0.77270213,0.14174102,21.596554
6.5,6,0.23,5.4,3.5,0.86,0.35,0.85,0.3,0.55,28,6.6769772,7.8624692,-14.476214,0.76111591,0.74297823,1.1782089
6.5,6,0.23,5.4,3.5,0.86,0.35,0.85,0.3,0.55,30,7.0184022,7.667075,-1.2868258,0.8612569,0.24007873,13.524397
6.5,6,0.23,5.4,3.5,0.86,0.35,0.85,0.3,0.55,36,5.7306761,6.4567117,-3.9859128,0.84605079,0.47841842,4.4345094
6.5,6,0.23,5.4,3.5,0.86,0.35,0.85,0.3,0.55,37,6.1442977,6.7824474,-8.2405343,0.8633463,0.69077824,2.2638877
6.5,6,0.23,5.4,3.5,0.86,0.35,0.85,0.3,0.55,38,6.5310347,6.9685891,-5.1866521,0.90415849,0.66318858,3.4482603
6.5,6,0.23,5.4,3.5,0.86,0.35,0.85,0.3,0.55,40,6.024815,6.7368237,-2.0404508,0.84878779,0.35428487,8.5528143
6.5,6,0.23,5.4,3.5,0.86,0.35,0.85,0.3,0.55,42,4.4703829,5.4363406,-1.4009328,0.80057906,0.22915806,12.427024
6.5,6,0.23,5.4,3.5,0.86,0.35,0.85,0.3,0.55,46,-1.0921885,-0.41811803,-2.1775085,0.85623496,0.29776576,8.0195617
6.5,6,0.23,5.4,3.5,0.86,0.35,0.85,0.3,0.55,50,-3.2492471,-2.2116166,-6.6940797,0.78747531,0.65969841,2.7222896
6.5,6,0.23,5.4,3.5,0.9,0.35,0.85,0.3,0.55,1,-44.135381,-13.328666,-2.8001224,0.00014410291,6.43E-05,6.2575727
6.5,6,0.23,5.4,3.5,0.9,0.35,0.85,0.3,0.55,2,-33.345322,137.52242,-1.1134222,8.1889106E-18,2.00E-18,15.623506
6.5,6,0.23,5.4,3.5,0.9,0.35,0.85,0.3,0.55,4,-21.303377,142.27241,-0.18307504,4.3895602E-17,2.00E-18,94.892411
6.5,6,0.23,5.4,3.5,0.9,0.35,0.85,0.3,0.55,6,48.320254,-1.0126941,0.050927319,85761.973,0.00085761973,1
6.5,6,0.23,5.4,3.5,0.9,0.35,0.85,0.3,0.55,10,-7.9751256,-1.5778148,-0.034747447,0.22922866,0.0020853186,499.94609
6.5,6,0.23,5.4,3.5,0.9,0.35,0.85,0.3,0.55,12,-11.936884,-0.81605675,-0.14199957,0.077253349,0.0024779991,122.33942
6.5,6,0.23,5.4,3.5,0.9,0.35,0.85,0.3,0.55,26,6.2094519,7.4571863,-0.78664515,0.75028552,0.1378889,22.098462
6.5,6,0.23,5.4,3.5,0.9,0.35,0.85,0.3,0.55,28,6.6636552,7.8610913,-12.909024,0.75902555,0.73449536,1.584745
6.5,6,0.23,5.4,3.5,0.9,0.35,0.85,0.3,0.55,30,7.0614178,7.6567195,-1.2768589,0.87190632,0.24635751,13.62958
6.5,6,0.23,5.4,3.5,0.9,0.35,0.85,0.3,0.55,36,5.7389901,6.4752734,-3.9010907,0.84405679,0.46614106,4.5276612
6.5,6,0.23,5.4,3.5,0.9,0.35,0.85,0.3,0.55,37,6.1665046,6.8046415,-8.1323296,0.86334884,0.67752118,2.2899497
6.5,6,0.23,5.4,3.5,0.9,0.35,0.85,0.3,0.55,38,6.5444855,6.9937742,-5.2651898,0.90171879,0.66808373,3.3997805
6.5,6,0.23,5.4,3.5,0.9,0.35,0.85,0.3,0.55,40,6.0641854,6.7781405,-2.0821522,0.8484075,0.3674682,8.3830999
6.5,6,0.23,5.4,3.5,0.9,0.35,0.85,0.3,0.55,42,4.5898798,5.5256709,-1.4325187,0.80615935,0.23665426,12.154213
6.5,6,0.23,5.4,3.5,0.9,0.35,0.85,0.3,0.55,46,-1.0521937,-0.3366364,-2.2789998,0.84809455,0.29861841,7.666226
6.5,6,0.23,5.4,3.5,0.9,0.35,0.85,0.3,0.55,50,-3.0639316,-1.984315,-6.2778233,0.77989909,0.64570235,2.8865903
6.5,6,0.23,5.4,3.5,0.7,0.3,0.85,0.3,0.55,1,-44.013538,-20.893425,-2.265847,0.000190448,7.70E-05,7.7102216
6.5,6,0.23,5.4,3.5,0.7,0.3,0.85,0.3,0.55,2,-31.603048,-16.839598,-0.46450829,0.033392968,0.0035735054,37.407147
6.5,6,0.23,5.4,3.5,0.7,0.3,0.85,0.3,0.55,4,-18.720893,-7.1115256,-0.084294493,0.069034028,0.0016975083,206.08616
6.5,6,0.23,5.4,3.5,0.7,0.3,0.85,0.3,0.55,6,-19.464846,5.3889854,-0.19153485,0.003270521,0.00014537427,90.701391
6.5,6,0.23,5.4,3.5,0.7,0.3,0.85,0.3,0.55,10,-9.7168926,2.4524643,-0.044560835,0.060682619,0.00056507163,389.8446
6.5,6,0.23,5.4,3.5,0.7,0.3,0.85,0.3,0.55,12,-4.1780326,-0.26623246,-0.01528028,0.40627489,0.0013224423,1136.8736
6.5,6,0.23,5.4,3.5,0.7,0.3,0.85,0.3,0.55,26,7.231655,7.5457951,-1.0050227,0.93022067,0.18895899,17.304245
6.5,6,0.23,5.4,3.5,0.7,0.3,0.85,0.3,0.55,28,6.7795365,7.8862165,-26.61123,0.77505406,0.77296836,1.0980042
6.5,6,0.23,5.4,3.5,0.7,0.3,0.85,0.3,0.55,30,7.0299801,7.8367106,-1.4880823,0.83047573,0.24268533,11.702477
6.5,6,0.23,5.4,3.5,0.7,0.3,0.85,0.3,0.55,36,5.7788967,6.4969233,-4.8702703,0.84761248,0.55841101,3.6598682
6.5,6,0.23,5.4,3.5,0.7,0.3,0.85,0.3,0.55,37,6.1024177,6.8158409,-9.8348239,0.8485114,0.75752954,1.9511535
6.5,6,0.23,5.4,3.5,0.7,0.3,0.85,0.3,0.55,38,6.600734,6.9565719,-4.506779,0.92133213,0.61149302,3.94068
6.5,6,0.23,5.4,3.5,0.7,0.3,0.85,0.3,0.55,40,5.7736816,6.6548588,-1.7859442,0.81636106,0.27857912,9.7611899
6.5,6,0.23,5.4,3.5,0.7,0.3,0.85,0.3,0.55,42,4.1592893,5.24208,-1.1400018,0.77932916,0.18052253,15.260245
6.5,6,0.23,5.4,3.5,0.7,0.3,0.85,0.3,0.55,46,0.6580511,1.0213943,-1.5604918,0.91974129,0.27260116,11.162176
6.5,6,0.23,5.4,3.5,0.7,0.3,0.85,0.3,0.55,50,-0.08047091,0.54647479,-8.3561586,0.86557645,0.7430782,2.2368389
6.5,6,0.23,5.4,3.5,0.7,0.31,0.85,0.3,0.55,1,-43.880729,-20.760836,-2.2666027,0.000191092,7.73E-05,7.7076788
6.5,6,0.23,5.4,3.5,0.7,0.31,0.85,0.3,0.55,2,-31.562846,-16.870937,-0.46035076,0.033947608,0.0036032077,37.74478
6.5,6,0.23,5.4,3.5,0.7,0.31,0.85,0.3,0.55,4,-18.677415,-7.0564254,-0.084717053,0.068849547,0.0017043876,205.05835
6.5,6,0.23,5.4,3.5,0.7,0.31,0.85,0.3,0.55,6,-19.526264,5.661888,-0.1941753,0.003028202,0.00013639457,89.468206
6.5,6,0.23,5.4,3.5,0.7,0.31,0.85,0.3,0.55,10,-9.6156868,2.5132325,-0.043727879,0.061250278,0.00055798314,397.272
6.5,6,0.23,5.4,3.5,0.7,0.31,0.85,0.3,0.55,12,-3.8569229,-0.29547315,-0.014149038,0.44040782,0.0013215448,1227.7819
6.5,6,0.23,5.4,3.5,0.7,0.31,0.85,0.3,0.55,26,7.2370798,7.5444111,-0.98469732,0.93168021,0.18590299,17.660634
6.5,6,0.23,5.4,3.5,0.7,0.31,0.85,0.3,0.55,28,6.770131,7.8850013,-28.725672,0.77359378,0.77211306,1.0760236
6.5,6,0.23,5.4,3.5,0.7,0.31,0.85,0.3,0.55,30,7.0288561,7.8258875,-1.4644584,0.83233251,0.24004492,11.890343
6.5,6,0.23,5.4,3.5,0.7,0.31,0.85,0.3,0.55,36,5.7743183,6.4896967,-4.789449,0.8481295,0.55358959,3.718532
6.5,6,0.23,5.4,3.5,0.7,0.31,0.85,0.3,0.55,37,6.0972647,6.8102528,-9.7519873,0.8485964,0.75573072,1.9646642
6.5,6,0.23,5.4,3.5,0.7,0.31,0.85,0.3,0.55,38,6.5915365,6.9538694,-4.5821863,0.91995525,0.61603628,3.8786738
6.5,6,0.23,5.4,3.5,0.7,0.31,0.85,0.3,0.55,40,5.7764641,6.6579732,-1.8108762,0.81629866,0.28166496,9.6277475
6.5,6,0.23,5.4,3.5,0.7,0.31,0.85,0.3,0.55,42,4.1864872,5.2498103,-1.1472398,0.78283041,0.18230501,15.164244
6.5,6,0.23,5.4,3.5,0.7,0.31,0.85,0.3,0.55,46,0.56931953,0.94295941,-1.5733509,0.91756325,0.27390517,11.071435
6.5,6,0.23,5.4,3.5,0.7,0.31,0.85,0.3,0.55,50,-0.18415738,0.44354908,-8.338366,0.86542484,0.74242736,2.2409488
6.5,6,0.23,5.4,3.5,0.7,0.32,0.85,0.3,0.55,1,-43.758965,-20.4686,-2.2677091,0.000191607,7.75E-05,7.7039601
6.5,6,0.23,5.4,3.5,0.7,0.32,0.85,0.3,0.55,2,-31.542756,-16.85428,-0.45873789,0.033974443,0.0035946568,37.877452
6.5,6,0.23,5.4,3.5,0.7,0.32,0.85,0.3,0.55,4,-18.635503,-6.8880342,-0.085231621,0.066873363,0.0016653445,203.81958
6.5,6,0.23,5.4,3.5,0.7,0.32,0.85,0.3,0.55,6,-19.560844,6.3360968,-0.19551385,0.002572207,0.00011659776,88.855742
6.5,6,0.23,5.4,3.5,0.7,0.32,0.85,0.3,0.55,10,-9.5395191,2.5273499,-0.043087966,0.062131681,0.0005566567,403.17148
6.5,6,0.23,5.4,3.5,0.7,0.32,0.85,0.3,0.55,12,-3.7024174,-0.3334908,-0.013582214,0.46037034,0.0013253286,403.17148
6.5,6,0.23,5.4,3.5,0.7,0.32,0.85,0.3,0.55,26,7.2412751,7.5428959,-0.96496369,0.93290608,0.18287737,18.021031
6.5,6,0.23,5.4,3.5,0.7,0.32,0.85,0.3,0.55,28,6.7608631,7.883779,-31.506441,0.77216197,0.7711175,1.0546275
6.5,6,0.23,5.4,3.5,0.7,0.32,0.85,0.3,0.55,30,7.0281992,7.8150132,-1.4411706,0.834293,0.23744574,12.081578
6.5,6,0.23,5.4,3.5,0.7,0.32,0.85,0.3,0.55,36,5.7691872,6.4824057,-4.7120837,0.8485514,0.54883701,3.776621
6.5,6,0.23,5.4,3.5,0.7,0.32,0.85,0.3,0.55,37,6.0921866,6.8045617,-9.6634902,0.84871621,0.75381417,1.9793805
6.5,6,0.23,5.4,3.5,0.7,0.32,0.85,0.3,0.55,38,6.5828479,6.9509028,-4.6557378,0.91874397,0.62043579,3.8201729
6.5,6,0.23,5.4,3.5,0.7,0.32,0.85,0.3,0.55,40,5.7787795,6.6610314,-1.8362248,0.81615907,0.28475884,9.4958012
6.5,6,0.23,5.4,3.5,0.7,0.32,0.85,0.3,0.55,42,4.2111996,5.2579107,-1.1552855,0.78583051,0.18408916,15.058945
6.5,6,0.23,5.4,3.5,0.7,0.32,0.85,0.3,0.55,46,0.4850779,0.86454151,-1.585419,0.91633366,0.27535982,10.987622
6.5,6,0.23,5.4,3.5,0.7,0.32,0.85,0.3,0.55,50,-0.29101004,0.33882538,-8.3185923,0.8650007,0.74148603,2.2455384
6.5,6,0.23,5.4,3.5,0.7,0.33,0.85,0.3,0.55,1,-46.267138,-21.845431,-2.2237002,0.000178111,7.11E-05,7.8547275
6.5,6,0.23,5.4,3.5,0.7,0.33,0.85,0.3,0.55,2,-35.311307,135.15411,-1.0490832,8.98E-18,2.00E-18,16.579136
6.5,6,0.23,5.4,3.5,0.7,0.33,0.85,0.3,0.55,4,-20.753938,141.2278,-0.15261409,6.34E-17,2.00E-18,113.83113
6.5,6,0.23,5.4,3.5,0.7,0.33,0.85,0.3,0.55,6,47.473802,-1.4460882,0.053067533,77981.043,0.00077981043,1
6.5,6,0.23,5.4,3.5,0.7,0.33,0.85,0.3,0.55,10,-6.5707564,-1.1103171,-0.023918199,0.28441734,0.0017693074,726.30564
6.5,6,0.23,5.4,3.5,0.7,0.33,0.85,0.3,0.55,12,-10.440149,0.18250222,-0.10525871,0.086643284,0.0021730491,165.04084
6.5,6,0.23,5.4,3.5,0.7,0.33,0.85,0.3,0.55,26,6.9800274,7.537165,-0.99968456,0.87960205,0.17881407,17.396435
6.5,6,0.23,5.4,3.5,0.7,0.33,0.85,0.3,0.55,28,6.7971567,7.8836715,-32.698397,0.77866117,0.77768651,1.0474564
6.5,6,0.23,5.4,3.5,0.7,0.33,0.85,0.3,0.55,30,6.8226194,7.8022533,-1.4903234,0.79806196,0.23361843,11.684967
6.5,6,0.23,5.4,3.5,0.7,0.33,0.85,0.3,0.55,36,5.774805,6.47233,-4.5972014,0.85162323,0.5437579,3.866576
6.5,6,0.23,5.4,3.5,0.7,0.33,0.85,0.3,0.55,37,6.1331265,6.7953574,-9.3129388,0.85857237,0.75446712,2.0407039
6.5,6,0.23,5.4,3.5,0.7,0.33,0.85,0.3,0.55,38,6.6111266,6.9580126,-4.6409706,0.92323318,0.6217083,3.8317658
6.5,6,0.23,5.4,3.5,0.7,0.33,0.85,0.3,0.55,40,5.9940565,6.6732166,-1.7571202,0.8552321,0.28822326,9.9201987
6.5,6,0.23,5.4,3.5,0.7,0.33,0.85,0.3,0.55,42,4.0950467,5.2821454,-1.2263811,0.76083437,0.18841582,14.188599
6.5,6,0.23,5.4,3.5,0.7,0.33,0.85,0.3,0.55,46,0.3661923,0.92428417,-1.7094206,0.87940881,0.27844855,10.195158
6.5,6,0.23,5.4,3.5,0.7,0.33,0.85,0.3,0.55,50,-0.50125607,0.22276328,-9.1501068,0.84644368,0.74705644,2.0709433
6.5,6,0.23,5.4,3.5,0.7,0.34,0.85,0.3,0.55,1,-46.342416,126.67103,-2.2329996,0.0001771282,7.09E-05,7.8223708
6.5,6,0.23,5.4,3.5,0.7,0.34,0.85,0.3,0.55,2,-35.399451,135.21794,-1.091704,8.6748288E-18,2.00E-18,15.933478
6.5,6,0.23,5.4,3.5,0.7,0.34,0.85,0.3,0.55,4,-21.004547,141.24175,-0.16397581,5.9617061E-17,2.00E-18,105.94437
6.5,6,0.23,5.4,3.5,0.7,0.34,0.85,0.3,0.55,6,47.424805,1.4282562,0.065113072,39779.089,0.00039779089,1
